violationid,buildingid,boro,zip,inspectiondate,originalcorrectbydate,newcorrectbydate,novdescription,class,currentstatus,currentstatusdate,currentstatusdate 
10105980,27926,MANHATTAN,10032.0,2014-01-22,2014-02-21,2014-03-07,"SECTION 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PAINT THAT TESTED POSITIVE FOR LEAD CONTENT AND THAT IS PEELING OR ON A DETERIORATED SUBSURFACE - USING WORK PRACTICES SET FORTH IN 28 RCNY ï¿½ï¿½11-06(B)(2)           1st DOOR  FROM NORTH AT EAST WALL,         1st DOOR FRAME  FROM NORTH AT EAST WALL,         1st WINDOW FRAME  FROM SOUTH AT WEST WALL IN THE 6th ROOM  FROM EAST AT SOUTH LOCATED AT APT 53, 5th STORY, 1st APARTMENT FROM SOUTH AT WEST , SECTION  AT  SOUTH",C,VIOLATION CLOSED,2017-02-24,2017-02-24
10107640,628719,QUEENS,11427.0,2014-01-23,2014-05-02,2014-07-01,"SECTION 27-2005 ADMIN. CODE:  REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN UNIFORM COLOR CEILING  IN THE 1st ROOM  FROM NORTH LOCATED AT APT 2FL, 2nd STORY, 1st APARTMENT FROM SOUTH AT WEST",A,VIOLATION CLOSED,2015-10-14,2015-10-14
10107644,628719,QUEENS,11427.0,2014-01-23,2014-05-02,2014-07-01,"SECTION 27-2005 ADMIN. CODE: REFIT WINDOW  IN THE KITCHEN  LOCATED AT APT 2FL, 2nd STORY, 1st APARTMENT FROM SOUTH AT WEST",A,NOT COMPLIED WITH,2015-10-14,2015-10-14
10107645,628719,QUEENS,11427.0,2014-01-23,2014-05-02,2014-07-01,"SECTION 27-2005 ADMIN. CODE: REFIT WINDOW  IN THE 1st ROOM  FROM NORTH LOCATED AT APT 2FL, 2nd STORY, 1st APARTMENT FROM SOUTH AT WEST",A,VIOLATION CLOSED,2015-10-14,2015-10-14
10107649,628719,QUEENS,11427.0,2014-01-23,2014-03-03,2014-04-02,"SECTION 27-2005 ADMIN. CODE:  PROPERLY REPAIR THE BROKEN OR DEFECTIVE ELECTRICAL WALL  OUTLET AT OVER SINK .  IN THE KITCHEN  LOCATED AT APT 2FL, 2nd STORY, 1st APARTMENT FROM SOUTH AT WEST",B,VIOLATION CLOSED,2015-10-14,2015-10-14
10107655,628719,QUEENS,11427.0,2014-01-23,2014-03-03,2014-04-02,"SECTION 27-2005 ADMIN. CODE:  REPLACE WITH NEW THE MISSING DOOR KNOB AT ENTRANCE DOOR TO APARTMENT  IN THE ENTRANCE  LOCATED AT APT 2FL, 2nd STORY, 1st APARTMENT FROM SOUTH AT WEST",B,VIOLATION CLOSED,2015-10-14,2015-10-14
10107656,628719,QUEENS,11427.0,2014-01-23,2014-03-03,2014-04-02,"SECTION 27-2026 ADMIN. CODE:  REPAIR THE BROKEN OR DEFECTIVE CONNECTION AT WASTE LINE SINK .  IN THE KITCHEN  LOCATED AT APT 2FL, 2nd STORY, 1st APARTMENT FROM SOUTH AT WEST",B,VIOLATION CLOSED,2015-10-14,2015-10-14
10107830,628719,QUEENS,11427.0,2014-01-23,2014-03-03,2014-04-02,"SECTION 27-2026 ADMIN. CODE:  REPAIR THE BROKEN OR DEFECTIVE CONNECTION WASTE LINE AT WASHBASIN  IN THE BATHROOM  LOCATED AT APT 2FL, 2nd STORY, 1st APARTMENT FROM SOUTH AT WEST",B,VIOLATION CLOSED,2015-10-14,2015-10-14
10109786,356201,BROOKLYN,11215.0,2014-01-25,2014-03-03,2014-04-02,"SECTION 27-2005 ADM CODE  PROPERLY REPAIR THE BROKEN OR DEFECTIVE WEST WINDOW LOCK AND TOP AND BOTTOM COUNTERBALANCES  IN THE KITCHEN  LOCATED AT APT 2R, 2nd STORY, 1st APARTMENT FROM NORTH AT EAST",B,VIOLATION CLOSED,2014-09-30,2014-09-30
10109805,356201,BROOKLYN,11215.0,2014-01-25,2014-03-03,2014-04-02,"SECTION 27-2026, 2027 HMC: PROPERLY REPAIR THE SOURCE AND ABATE THE EVIDENCE OF A WATER LEAK AT CEILING  IN THE 5th ROOM  FROM NORTH LOCATED AT APT 2R, 2nd STORY, 1st APARTMENT FROM NORTH AT EAST",B,VIOLATION CLOSED,2014-09-30,2014-09-30
10109939,356201,BROOKLYN,11215.0,2014-01-25,2014-03-03,2014-04-02,"SECTION 27-2005 ADM CODE  PROPERLY REPAIR THE BROKEN OR DEFECTIVE RADIATOR SHUTOFF VALVE  IN THE 5th ROOM  FROM NORTH LOCATED AT APT 2R, 2nd STORY, 1st APARTMENT FROM NORTH AT EAST",B,VIOLATION CLOSED,2014-09-30,2014-09-30
10110405,356201,BROOKLYN,11215.0,2014-01-25,2014-03-03,2014-04-02,"SECTION 27-2005 ADM CODE  PROPERLY REPAIR WITH SIMILAR MATERIAL THE BROKEN OR DEFECTIVE METAL CEILING  IN THE 5th ROOM  FROM NORTH LOCATED AT APT 2R, 2nd STORY, 1st APARTMENT FROM NORTH AT EAST",B,VIOLATION CLOSED,2014-09-30,2014-09-30
10111196,421756,QUEENS,11106.0,2014-01-21,2014-03-04,2014-04-03,"SECTION 27-2005 ADM CODE  REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR WALLS AND CEILING.  IN THE 1st BEDROOM  FROM EAST LOCATED AT APT 4F, 4th STORY, 2nd APARTMENT FROM WEST AT NORTH",B,FIRST NO ACCESS TO RE- INSPECT VIOLATION,2017-04-25,2017-04-25
10111197,421756,QUEENS,11106.0,2014-01-21,2014-03-04,2014-04-03,"SECTION 27-2005 ADM CODE  REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR CEILING AT LIVING-ROOM  LOCATED AT APT 4F, 4th STORY, 2nd APARTMENT FROM WEST AT NORTH",B,FIRST NO ACCESS TO RE- INSPECT VIOLATION,2017-04-25,2017-04-25
10111199,421756,QUEENS,11106.0,2014-01-21,2014-03-04,2014-04-03,"SECTION 27-2005 ADM CODE  PROPERLY REPAIR THE BROKEN OR DEFECTIVE MORTISE LOCK AT ENTRANCE DOOR.  LOCATED AT APT 4F, 4th STORY, 2nd APARTMENT FROM WEST AT NORTH",B,FIRST NO ACCESS TO RE- INSPECT VIOLATION,2017-04-25,2017-04-25
10111586,397352,BROOKLYN,11212.0,2014-01-22,2014-02-25,2014-03-11,"SECTION 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PAINT THAT TESTED POSITIVE FOR LEAD CONTENT AND THAT IS PEELING OR ON A DETERIORATED SUBSURFACE - USING WORK PRACTICES SET FORTH IN 28 RCNY ?11-06(B)(2)           WEST WALL IN THE 1st ROOM  FROM NORTH LOCATED AT APT 3C, 3rd STORY, 1st APARTMENT FROM SOUTH AT WEST",C,VIOLATION CLOSED,2015-07-09,2015-07-09
10111587,397352,BROOKLYN,11212.0,2014-01-22,2014-02-25,2014-03-11,"SECTION 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PAINT THAT TESTED POSITIVE FOR LEAD CONTENT AND THAT IS PEELING OR ON A DETERIORATED SUBSURFACE - USING WORK PRACTICES SET FORTH IN 28 RCNY ?11-06(B)(2)           NORTH WALL IN THE 4th ROOM  FROM NORTH LOCATED AT APT 3C, 3rd STORY, 1st APARTMENT FROM SOUTH AT WEST",C,VIOLATION CLOSED,2015-07-09,2015-07-09
10111588,397352,BROOKLYN,11212.0,2014-01-22,2014-02-25,2014-03-11,"SECTION 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PAINT THAT TESTED POSITIVE FOR LEAD CONTENT AND THAT IS PEELING OR ON A DETERIORATED SUBSURFACE - USING WORK PRACTICES SET FORTH IN 28 RCNY ?11-06(B)(2)           1st DUMB WAITER  FROM SOUTH AT WEST WALL IN THE FOYER  LOCATED AT APT 3C, 3rd STORY, 1st APARTMENT FROM SOUTH AT WEST",C,VIOLATION CLOSED,2015-07-09,2015-07-09
10115449,6139,MANHATTAN,10040.0,2014-01-29,2014-05-06,2014-07-05,"SECTION 27-2005 ADM CODE  REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR AT CEILINGS AND WALLS INCLUDING CLOSETS  IN THE ENTIRE APARTMENT  LOCATED AT APT 3F, 3rd STORY, 3rd APARTMENT FROM SOUTH AT WEST",A,VIOLATION DISMISSED,2014-09-19,2014-09-19
10115450,6139,MANHATTAN,10040.0,2014-01-29,2014-05-06,2014-07-05,"SECTION 27-2013 ADM CODE  PAINT WITH LIGHT COLORED PAINT TO THE SATISFACTION OF THIS DEPARTMENT THE CEILINGS, WALLS AND TRIMS INCLUDING CLOSETS  IN THE ENTIRE APARTMENT  LOCATED AT APT 3F, 3rd STORY, 3rd APARTMENT FROM SOUTH AT WEST",A,VIOLATION DISMISSED,2014-09-19,2014-09-19
10115546,594813,QUEENS,11361.0,2014-01-29,2014-05-06,2014-07-05,"SECTION  27-2005 ADM CODE  PAINT METAL IN ACCORDANCE WITH DEPT. REGULATION RADIATOR COVER  IN THE BATHROOM  LOCATED AT APT 1FL, 1st STORY",A,VIOLATION DISMISSED,2014-09-03,2014-09-03
10116069,3856,MANHATTAN,10019.0,2014-01-29,2014-03-07,2014-04-06,"SECTION 27-2026 ADM CODE  REPLACE THE BROKEN OR DEFECTIVE  WASH BASIN    IN THE 1st BATHROOM  FROM NORTH LOCATED AT APT 11E, 11th STORY, 1st APARTMENT FROM NORTH AT EAST",B,VIOLATION CLOSED,2015-07-16,2015-07-16
10116077,20679,MANHATTAN,10035.0,2014-01-28,2014-02-28,2014-03-14,"SECTION 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PAINT THAT TESTED POSITIVE FOR LEAD CONTENT AND THAT IS PEELING OR ON A DETERIORATED SUBSURFACE - USING WORK PRACTICES SET FORTH IN 28 RCNY ?11-06(B)(2)           SOUTH WALL,         EAST WALL IN THE KITCHEN  LOCATED AT APT 5, 2nd STORY, 1st APARTMENT FROM WEST AT NORTH",C,VIOLATION CLOSED,2016-03-06,2016-03-06
10116078,20679,MANHATTAN,10035.0,2014-01-28,2014-02-28,2014-03-14,"SECTION 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PAINT THAT TESTED POSITIVE FOR LEAD CONTENT AND THAT IS PEELING OR ON A DETERIORATED SUBSURFACE - USING WORK PRACTICES SET FORTH IN 28 RCNY ?11-06(B)(2)           SOUTH WALL,         WEST WALL IN THE BATHROOM  LOCATED AT APT 5, 2nd STORY, 1st APARTMENT FROM WEST AT NORTH",C,VIOLATION CLOSED,2016-03-06,2016-03-06
10116079,20679,MANHATTAN,10035.0,2014-01-28,2014-02-28,2014-03-14,"SECTION 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PAINT THAT TESTED POSITIVE FOR LEAD CONTENT AND THAT IS PEELING OR ON A DETERIORATED SUBSURFACE - USING WORK PRACTICES SET FORTH IN 28 RCNY ?11-06(B)(2)           NORTH WALL,         WEST WALL IN THE 1st ROOM  FROM NORTH AT WEST LOCATED AT APT 5, 2nd STORY, 1st APARTMENT FROM WEST AT NORTH",C,VIOLATION CLOSED,2016-03-06,2016-03-06
10118004,397352,BROOKLYN,11212.0,2014-01-30,2014-03-03,2014-03-17,"SECTION 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PAINT THAT TESTED POSITIVE FOR LEAD CONTENT AND THAT IS PEELING OR ON A DETERIORATED SUBSURFACE - USING WORK PRACTICES SET FORTH IN 28 RCNY ?11-06(B)(2)           NORTH WALL,         1st WINDOW FRAME  FROM WEST AT NORTH WALL,         2nd WINDOW FRAME  FROM WEST AT NORTH WALL IN THE 2nd ROOM  FROM EAST LOCATED AT APT 7D, 4th STORY, 2nd APARTMENT FROM WEST AT NORTH",C,VIOLATION CLOSED,2015-07-09,2015-07-09
10118005,397352,BROOKLYN,11212.0,2014-01-30,2014-03-03,2014-03-17,"SECTION 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PAINT THAT TESTED POSITIVE FOR LEAD CONTENT AND THAT IS PEELING OR ON A DETERIORATED SUBSURFACE - USING WORK PRACTICES SET FORTH IN 28 RCNY ?11-06(B)(2)           1st DOOR FRAME  FROM EAST AT SOUTH WALL,         EAST WALL,         1st WINDOW FRAME  FROM WEST AT NORTH WALL IN THE 1st ROOM  FROM EAST AT NORTH LOCATED AT APT 7D, 4th STORY, 2nd APARTMENT FROM WEST AT NORTH",C,VIOLATION CLOSED,2015-07-09,2015-07-09
10118006,397352,BROOKLYN,11212.0,2014-01-30,2014-03-03,2014-03-17,"SECTION 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PAINT THAT TESTED POSITIVE FOR LEAD CONTENT AND THAT IS PEELING OR ON A DETERIORATED SUBSURFACE - USING WORK PRACTICES SET FORTH IN 28 RCNY ?11-06(B)(2)           SOUTH WALL IN THE 2nd PRIVATE HALLWAY  LOCATED AT APT 7D, 4th STORY, 2nd APARTMENT FROM WEST AT NORTH",C,VIOLATION CLOSED,2015-07-09,2015-07-09
10118007,397352,BROOKLYN,11212.0,2014-01-30,2014-03-03,2014-03-17,"SECTION 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PAINT THAT TESTED POSITIVE FOR LEAD CONTENT AND THAT IS PEELING OR ON A DETERIORATED SUBSURFACE - USING WORK PRACTICES SET FORTH IN 28 RCNY ?11-06(B)(2)           1st DUMB WAITER  FROM SOUTH AT WEST WALL IN THE FOYER  LOCATED AT APT 7D, 4th STORY, 2nd APARTMENT FROM WEST AT NORTH",C,VIOLATION CLOSED,2015-07-09,2015-07-09
10118008,397352,BROOKLYN,11212.0,2014-01-30,2014-03-03,2014-03-17,"SECTION 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PAINT THAT TESTED POSITIVE FOR LEAD CONTENT AND THAT IS PEELING OR ON A DETERIORATED SUBSURFACE - USING WORK PRACTICES SET FORTH IN 28 RCNY ?11-06(B)(2)           1st DOOR FRAME  FROM EAST AT SOUTH WALL IN THE KITCHEN  LOCATED AT APT 7D, 4th STORY, 2nd APARTMENT FROM WEST AT NORTH",C,VIOLATION CLOSED,2015-07-09,2015-07-09
10118426,81665,BRONX,10456.0,2014-02-01,2014-03-03,2014-03-17,"SECTION 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PRESUMED LEAD PAINT THAT IS PEELING OR ON A DETERIORATED SUBSURFACE USING WORK PRACTICES SET FORTH IN 28 RCNY ?11-06(B)(2)          CEILING IN THE 2nd ROOM  FROM NORTH AT EAST LOCATED AT APT 3B, 3rd STORY, 2nd APARTMENT FROM WEST AT NORTH",C,FIRST NO ACCESS TO RE- INSPECT VIOLATION,2015-07-17,2015-07-17
10118427,81665,BRONX,10456.0,2014-02-01,2014-03-03,2014-03-17,"SECTION 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PRESUMED LEAD PAINT THAT IS PEELING OR ON A DETERIORATED SUBSURFACE USING WORK PRACTICES SET FORTH IN 28 RCNY ?11-06(B)(2)          CEILING,         NORTH WALL,         SOUTH WALL IN THE BATHROOM  LOCATED AT APT 3B, 3rd STORY, 2nd APARTMENT FROM WEST AT NORTH",C,FIRST NO ACCESS TO RE- INSPECT VIOLATION,2015-07-17,2015-07-17
10118735,5797,MANHATTAN,10032.0,2014-01-29,2014-03-03,2014-03-17,"SECTION 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PAINT THAT TESTED POSITIVE FOR LEAD CONTENT AND THAT IS PEELING OR ON A DETERIORATED SUBSURFACE - USING WORK PRACTICES SET FORTH IN 28 RCNY ?11-06(B)(2)           1st WINDOW FRAME  FROM EAST AT SOUTH WALL IN THE 1st ROOM  FROM EAST LOCATED AT APT 14, 5th STORY, 1st APARTMENT FROM SOUTH AT WEST",C,VIOLATION CLOSED,2016-09-30,2016-09-30
10118737,5797,MANHATTAN,10032.0,2014-01-29,2014-03-03,2014-03-17,"SECTION 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PAINT THAT TESTED POSITIVE FOR LEAD CONTENT AND THAT IS PEELING OR ON A DETERIORATED SUBSURFACE - USING WORK PRACTICES SET FORTH IN 28 RCNY ?11-06(B)(2)           NORTH WALL,         1st WINDOW FRAME  FROM EAST AT SOUTH WALL IN THE 2nd ROOM  FROM EAST LOCATED AT APT 14, 5th STORY, 1st APARTMENT FROM SOUTH AT WEST",C,VIOLATION CLOSED,2016-09-30,2016-09-30
10118738,5797,MANHATTAN,10032.0,2014-01-29,2014-03-03,2014-03-17,"SECTION 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PAINT THAT TESTED POSITIVE FOR LEAD CONTENT AND THAT IS PEELING OR ON A DETERIORATED SUBSURFACE - USING WORK PRACTICES SET FORTH IN 28 RCNY ?11-06(B)(2)           NORTH WALL,         SOUTH WALL,         EAST WALL,         WEST WALL IN THE 6th ROOM  FROM EAST AT SOUTH LOCATED AT APT 14, 5th STORY, 1st APARTMENT FROM SOUTH AT WEST",C,VIOLATION CLOSED,2016-09-30,2016-09-30
10118739,5797,MANHATTAN,10032.0,2014-01-29,2014-03-03,2014-03-17,"SECTION 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PAINT THAT TESTED POSITIVE FOR LEAD CONTENT AND THAT IS PEELING OR ON A DETERIORATED SUBSURFACE - USING WORK PRACTICES SET FORTH IN 28 RCNY ?11-06(B)(2)           2nd WINDOW FRAME  FROM SOUTH AT WEST WALL IN THE 6th ROOM  FROM EAST AT NORTH LOCATED AT APT 14, 5th STORY, 1st APARTMENT FROM SOUTH AT WEST",C,VIOLATION CLOSED,2016-09-30,2016-09-30
10119928,43321,MANHATTAN,10033.0,2014-02-01,2014-05-09,2014-07-08,"SECTION 27-2005 ADM CODE  REFIT THE  WINDOW  AT  STREET  ENTRANCE  APT  IN THE KITCHEN  LOCATED AT APT 3, 1st STORY, 1st APARTMENT FROM WEST AT NORTH",A,VIOLATION DISMISSED,2014-09-22,2014-09-22
10119930,43321,MANHATTAN,10033.0,2014-02-01,2014-05-09,2014-07-08,"SECTION 27-2026 ADM CODE  RESET, SO AS TO SECURE A PROPER AND TIGHT CONNECTION, THE WATER CLOSET BOWL AT  STREET  ENTRANCE  APT  IN THE BATHROOM  LOCATED AT APT 3, 1st STORY, 1st APARTMENT FROM WEST AT NORTH",A,VIOLATION DISMISSED,2014-09-22,2014-09-22
10120017,5567,MANHATTAN,10027.0,2014-01-24,2014-03-03,2014-03-17,"SECTION 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PRESUMED LEAD PAINT THAT IS PEELING OR ON A DETERIORATED SUBSURFACE USING WORK PRACTICES SET FORTH IN 28 RCNY ?11-06(B)(2)          SOUTH WALL,         WEST WALL IN THE 5th ROOM  FROM EAST LOCATED AT APT 4C, 4th STORY, 2nd APARTMENT FROM EAST AT SOUTH",C,VIOLATION CLOSED,2019-03-21,2019-03-21
10121099,952145,BROOKLYN,,2014-02-02,2014-05-12,2014-07-11,"SECTION 27-2013 ADMIN. CODE:  PAINT WITH LIGHT COLORED PAINT TO THE SATISFACTION OF THIS DEPARTMENT THE WALLS AND CEILING  IN THE 1st ROOM  FROM EAST AT SOUTH LOCATED AT APT 1, 1st STORY",A,VIOLATION DISMISSED,2014-09-08,2014-09-08
10121588,178288,BROOKLYN,11214.0,2014-02-03,2014-05-11,2014-07-10,"SECTION  27-2005 ADM CODE  PAINT METAL IN ACCORDANCE WITH DEPT. REGULATION THE           1st RADIATOR  FROM EAST AT SOUTH WALL IN THE 1st ROOM  FROM EAST AT NORTH LOCATED AT APT 2F, 2nd STORY, 1st APARTMENT FROM NORTH AT EAST",A,VIOLATION DISMISSED,2014-09-17,2014-09-17
10121589,178288,BROOKLYN,11214.0,2014-02-03,2014-05-11,2014-07-10,"SECTION 27-2013 ADM CODE  PAINT WITH LIGHT COLORED PAINT TO THE SATISFACTION OF THIS DEPARTMENT THE           2nd WINDOW FRAME  FROM NORTH AT EAST WALL,         1st WINDOW FRAME  FROM NORTH AT EAST WALL IN THE 1st ROOM  FROM EAST AT NORTH LOCATED AT APT 2F, 2nd STORY, 1st APARTMENT FROM NORTH AT EAST",A,VIOLATION DISMISSED,2014-09-17,2014-09-17
10121590,178288,BROOKLYN,11214.0,2014-02-03,2014-05-11,2014-07-10,"SECTION  27-2005 ADM CODE  PAINT METAL IN ACCORDANCE WITH DEPT. REGULATION THE           1st DOOR FRAME  FROM SOUTH AT WEST WALL IN THE FOYER  LOCATED AT APT 2F, 2nd STORY, 1st APARTMENT FROM NORTH AT EAST",A,VIOLATION DISMISSED,2014-09-17,2014-09-17
10121591,178288,BROOKLYN,11214.0,2014-02-03,2014-05-11,2014-07-10,"SECTION 27-2013 ADM CODE  PAINT WITH LIGHT COLORED PAINT TO THE SATISFACTION OF THIS DEPARTMENT THE           BASEBOARD AT EAST WALL IN THE FOYER  LOCATED AT APT 2F, 2nd STORY, 1st APARTMENT FROM NORTH AT EAST",A,VIOLATION DISMISSED,2014-09-17,2014-09-17
10121592,178288,BROOKLYN,11214.0,2014-02-03,2014-05-11,2014-07-10,"SECTION  27-2005 HMC:TRACE AND REPAIR THE SOURCE AND ABATE THE NUISANCE CONSISTING OF MOLD ... 2 SQ.FT. AT           EAST WALL IN THE 1st ROOM  FROM EAST AT SOUTH LOCATED AT APT 2F, 2nd STORY, 1st APARTMENT FROM NORTH AT EAST",A,VIOLATION DISMISSED,2014-09-17,2014-09-17
10121601,27361,MANHATTAN,10032.0,2014-02-02,2014-03-04,2014-04-01,"SECTION 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PAINT THAT TESTED POSITIVE FOR LEAD CONTENT AND THAT IS PEELING OR ON A DETERIORATED SUBSURFACE - USING WORK PRACTICES SET FORTH IN 28 RCNY ?11-06(B)(2)           EAST WALL IN THE 1st ROOM  FROM NORTH AT EAST LOCATED AT APT 2G, 2nd STORY, 2nd APARTMENT FROM SOUTH AT WEST",C,VIOLATION CLOSED,2015-07-06,2015-07-06
10121603,27361,MANHATTAN,10032.0,2014-02-02,2014-03-04,2014-04-01,"SECTION 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PAINT THAT TESTED POSITIVE FOR LEAD CONTENT AND THAT IS PEELING OR ON A DETERIORATED SUBSURFACE - USING WORK PRACTICES SET FORTH IN 28 RCNY ?11-06(B)(2)           1st DOOR  FROM EAST AT SOUTH WALL,         1st DOOR FRAME  FROM EAST AT SOUTH WALL,         WEST WALL IN THE 4th BATHROOM  FROM NORTH LOCATED AT APT 2G, 2nd STORY, 2nd APARTMENT FROM SOUTH AT WEST",C,VIOLATION CLOSED,2015-07-06,2015-07-06
10121604,27361,MANHATTAN,10032.0,2014-02-02,2014-03-04,2014-04-01,"SECTION 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PAINT THAT TESTED POSITIVE FOR LEAD CONTENT AND THAT IS PEELING OR ON A DETERIORATED SUBSURFACE - USING WORK PRACTICES SET FORTH IN 28 RCNY ?11-06(B)(2)           1st DOOR FRAME  FROM WEST AT NORTH WALL,         SOUTH WALL IN THE 1st BATHROOM  FROM NORTH LOCATED AT APT 2G, 2nd STORY, 2nd APARTMENT FROM SOUTH AT WEST",C,VIOLATION CLOSED,2015-07-06,2015-07-06
10121605,27361,MANHATTAN,10032.0,2014-02-02,2014-03-04,2014-04-01,"SECTION 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PAINT THAT TESTED POSITIVE FOR LEAD CONTENT AND THAT IS PEELING OR ON A DETERIORATED SUBSURFACE - USING WORK PRACTICES SET FORTH IN 28 RCNY ?11-06(B)(2)           NORTH WALL,         SOUTH WALL,         EAST WALL IN THE 1st ROOM  FROM NORTH AT CENTER LOCATED AT APT 2G, 2nd STORY, 2nd APARTMENT FROM SOUTH AT WEST",C,VIOLATION CLOSED,2015-07-06,2015-07-06
10121741,660688,QUEENS,11104.0,2014-02-03,2014-03-11,2014-04-10,"SECTION 27-2005 ADM CODE  PROPERLY REPAIR THE BROKEN OR DEFECTIVE VETILATION SYSTEM  IN THE  KITCHEN  LOCATED AT APT 5B, 5th STORY, APARTMENT AT  NORTH",B,VIOLATION CLOSED,2015-09-02,2015-09-02
10121758,660688,QUEENS,11104.0,2014-02-03,2014-03-11,2014-04-10,"SECTION 27-2018  ADMIN. CODE:  ABATE THE NUISANCE CONSISTING OF ROACHES IN THE  ENTIRE APARTMENT  LOCATED AT APT 5B, 5th STORY, APARTMENT AT  NORTH",B,VIOLATION CLOSED,2015-09-02,2015-09-02
10122986,178288,BROOKLYN,11214.0,2014-02-03,2014-05-11,2014-07-10,"SECTION 27-2013 ADM CODE  PAINT WITH LIGHT COLORED PAINT TO THE SATISFACTION OF THIS DEPARTMENT  ALL PEELING PAINT SURFACES IN  THE KITCHEN ,  THE 5th ROOM  FROM EAST,  THE 2nd ROOM  FROM EAST,  THE 1st ROOM  FROM EAST AT SOUTH  LOCATED AT APT 2F, 2nd STORY, 1st APARTMENT FROM NORTH AT EAST",A,VIOLATION DISMISSED,2014-09-17,2014-09-17
10123170,517373,QUEENS,11368.0,2014-02-04,2014-03-06,2014-03-20,"SECTION 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PAINT THAT TESTED POSITIVE FOR LEAD CONTENT AND THAT IS PEELING OR ON A DETERIORATED SUBSURFACE - USING WORK PRACTICES SET FORTH IN 28 RCNY ?11-06(B)(2)           2nd DOOR  FROM EAST AT SOUTH WALL IN THE 4th ROOM  FROM NORTH LOCATED AT APT 13D, 4th STORY, 2nd APARTMENT FROM WEST AT NORTH",C,VIOLATION CLOSED,2014-08-06,2014-08-06
10123172,517373,QUEENS,11368.0,2014-02-04,2014-03-06,2014-03-20,"SECTION 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PAINT THAT TESTED POSITIVE FOR LEAD CONTENT AND THAT IS PEELING OR ON A DETERIORATED SUBSURFACE - USING WORK PRACTICES SET FORTH IN 28 RCNY ?11-06(B)(2)           1st DUMB WAITER  FROM SOUTH AT WEST WALL IN THE PRIVATE HALLWAY  LOCATED AT APT 13D, 4th STORY, 2nd APARTMENT FROM WEST AT NORTH",C,VIOLATION CLOSED,2014-08-06,2014-08-06
10123173,517373,QUEENS,11368.0,2014-02-04,2014-03-06,2014-03-20,"SECTION 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PAINT THAT TESTED POSITIVE FOR LEAD CONTENT AND THAT IS PEELING OR ON A DETERIORATED SUBSURFACE - USING WORK PRACTICES SET FORTH IN 28 RCNY ?11-06(B)(2)           CEILING,         EAST WALL IN THE KITCHEN  LOCATED AT APT 13D, 4th STORY, 2nd APARTMENT FROM WEST AT NORTH",C,VIOLATION CLOSED,2014-08-06,2014-08-06
10124013,347785,BROOKLYN,11226.0,2014-02-04,2014-03-14,2014-04-13,"SECTION 27-2005 ADM CODE  REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR ALL WALLS & CEILINGS THRU-OUT  IN THE ENTIRE APARTMENT  LOCATED AT APT E4, 5th STORY, 1st APARTMENT FROM SOUTH AT WEST , SECTION ''NORTH''",B,VIOLATION CLOSED,2015-05-10,2015-05-10
